"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M"
"0400000US22","Louisiana","1999699","14146","1842229","15482","1657170","16034","185059","9400","140405","8309","29405","3803","8987","2055","3927","1233","2335","752","25489","2733","23816","2613","1408","518","38","66","61","97","166","153","1828","711","2326","784","9914","1760","33167","3267","22938","3303","61808","4412"
"0400000US23","Maine","644442","7930","568715","7280","511012","7721","57703","4689","46949","4013","6977","1524","1710","860","598","381","1469","654","4232","1194","3456","1131","141","123","210","192","15","25","410","189","1212","769","384","214","2717","861","25820","2794","4111","991","37251","2868"
"0400000US24","Maryland","3044986","14069","2521676","17971","2247708","18093","273968","11235","209163","9117","37933","3880","15727","2726","7235","1604","3910","1139","258950","9111","120523","6939","1375","694","114055","5011","22427","2419","570","363","9718","2361","2379","732","8738","1295","74847","4958","24269","3137","144409","5484"
"0400000US25","Massachusetts","3504937","19583","2724263","18526","2457107","17071","267156","9285","212567","9134","30511","3472","10957","2003","8646","1893","4475","986","354611","11031","118903","6887","6691","1298","162722","7687","63139","4251","3156","813","8581","1810","1907","698","30187","2830","168580","5847","36719","3245","180089","7217"
"0400000US26","Michigan","4492590","20589","4098749","18596","3700498","19489","398251","9788","313429","8563","52091","3829","16446","2087","10412","2139","5873","1338","64250","4525","61567","4577","634","450","932","472","441","302","676","330","5719","1404","4277","934","20683","2074","94131","5185","24220","2063","180561","7063"
"0400000US27","Minnesota","2868581","11316","2478950","11340","2232605","13337","246345","8194","194259","7257","29851","2949","12492","1798","6448","1131","3295","544","103966","4963","93089","4803","3312","918","4050","846","3238","850","277","176","2629","933","3699","725","20194","2068","75145","3809","16567","1977","167431","5157"
"0400000US28","Mississippi","1215225","13303","1147140","15131","1027773","14985","119367","6969","93057","6416","16518","2577","4883","1402","1747","855","3162","1110","3700","873","3424","832","10","20","0","213","45","70","221","226","769","571","1797","853","1235","784","16760","2378","16534","2689","27290","2754"
"0400000US29","Missouri","2863373","17471","2588592","17437","2340513","17274","248079","9212","203151","8492","24636","2584","12651","2297","4432","1161","3209","1043","41004","3799","37926","3687","295","199","2094","667","627","308","62","72","2319","872","2613","668","6767","1369","52536","4110","21445","2285","148097","6489"
"0400000US30","Montana","496311","5572","422483","6852","377028","6907","45455","3765","31526","3151","8139","1680","3757","1149","1480","949","553","316","3352","976","3352","976","0","168","0","168","0","168","0","168","125","167","909","436","6136","1369","28169","2516","3556","1017","31581","2917"
"0400000US31","Nebraska","974207","7682","886774","8676","799206","8689","87568","4926","65731","4429","11991","1641","6196","1331","2706","1046","944","504","5806","1169","5443","1112","15","27","93","155","0","159","255","224","445","323","1643","587","5389","1276","23977","2053","7148","1218","43025","3288"
"0400000US32","Nevada","1356018","11498","1206069","11832","1068116","11663","137953","7003","107606","6387","17041","2618","6104","1105","4021","1310","3181","1085","46044","3908","45245","3794","0","210","537","391","121","142","141","160","284","214","4017","958","5026","1374","22751","2217","14617","2256","57210","4456"
"0400000US33","New Hampshire","705515","6959","623063","7393","562580","7300","60483","4404","48129","4023","8254","1806","2681","969","791","421","628","341","6346","1605","5648","1532","12","22","77","89","561","354","48","56","906","587","1215","699","1993","731","22011","2519","5883","1256","44098","3189"
"0400000US34","New Jersey","4328133","21270","3428571","20905","3063948","21798","364623","9650","266327","8459","54640","4461","22207","3235","12940","2193","8509","1527","509502","10741","276952","9172","4518","1232","89306","4639","127901","6036","10825","1572","12676","2314","2428","901","12420","2175","123553","6868","48379","4616","190604","6641"
"0400000US35","New Mexico","877959","9029","785022","9441","702110","9176","82912","5401","60148","5115","14817","2434","4030","1107","2273","788","1644","692","12460","2085","10821","2045","99","135","256","219","1284","467","0","195","203","218","2222","841","6307","1714","19839","3027","7215","1428","44691","4259"
"0400000US36","New York","9291557","26473","5494644","28282","4888039","27150","606605","15551","459966","14044","77858","4978","32979","2785","21824","3151","13978","2598","2636851","24680","536863","12357","9710","2170","1815976","21074","262260","8689","12042","2041","54227","4571","8477","1602","66595","4319","577983","13519","52567","4605","400213","12682"
"0400000US37","North Carolina","4626006","20643","4186472","20106","3763121","20164","423351","11949","319940","11046","60716","5184","21823","3175","12419","2517","8453","2016","47899","4227","42539","3786","671","521","2894","1000","1440","733","355","246","6089","1626","5018","1100","9183","1707","79649","5125","41732","3490","249964","9336"
"0400000US38","North Dakota","406027","5000","365895","5207","325505","5607","40390","3464","28642","2802","7567","1491","2061","790","741","410","1379","869","2140","896","1820","890","46","57","62","84","174","254","38","41","541","490","346","257","2358","1020","11933","1845","2019","718","20795","1868"
"0400000US39","Ohio","5435982","22752","4922182","23899","4515268","26031","406914","12428","318233","11011","50145","4325","17158","2351","12722","2916","8656","1501","86890","4489","82506","4439","620","317","2757","777","615","334","392","255","6365","1864","5174","927","16758","2056","127034","5341","37239","3687","234340","7750"
"0400000US40","Oklahoma","1729489","10334","1592283","10987","1428164","11604","164119","5323","128628","5166","21352","2626","7178","1286","4670","1051","2291","610","8662","1405","7628","1255","486","427","14","23","50","61","484","530","1207","580","3481","906","4772","1015","29496","2279","15527","1693","74061","3321"
"0400000US41","Oregon","1899356","13722","1559036","14220","1374404","13802","184632","7897","147941","7175","22502","2827","7989","1724","3769","1099","2431","909","82729","4632","62421","4340","8250","1885","8888","1491","3170","809","0","201","965","464","3828","783","42725","4218","68682","4349","15745","1903","125646","6755"
"0400000US42","Pennsylvania","5977351","24618","5050735","23003","4550927","22991","499808","12818","387105","11394","66087","4393","24595","2690","12528","1671","9493","2247","332072","10094","220030","9051","7903","1160","43466","3700","59511","3338","1162","669","5767","1246","5782","1002","30980","2990","218035","7730","44240","3354","289740","9943"
"0400000US44","Rhode Island","510504","6420","452370","6909","409729","7020","42641","4172","33677","3389","5048","1275","2280","1204","849","539","787","442","12473","2131","8724","1887","58","85","611","337","2896","630","184","208","279","315","524","330","1558","594","18445","2229","3101","1113","21754","2431"
"0400000US45","South Carolina","2216858","16859","2035871","18174","1829675","19092","206196","9542","158502","8240","30605","3629","11504","2988","3213","934","2372","875","12255","1953","11312","1896","158","186","235","231","96","111","454","376","1704","741","2987","972","5532","1056","46566","3444","21504","3144","90439","6284"
"0400000US46","South Dakota","430172","5267","381852","5537","343633","6082","38219","3055","27196","2661","7211","1507","2803","773","844","466","165","164","2108","780","2067","770","41","50","0","157","0","157","0","157","59","98","900","408","1719","748","16482","2055","3275","823","23777","2311"
"0400000US47","Tennessee","2979857","17258","2745474","18229","2489612","17991","255862","9018","202902","8574","32223","3678","11271","1859","6022","1246","3444","915","20698","2816","18671","2713","628","386","306","202","901","634","192","179","1343","590","2088","727","3378","975","39448","3934","28376","3140","139052","7691"
"0400000US48","Texas","12783032","40131","11584147","42027","10294898","39514","1289249","23464","966820","20327","199042","9379","69047","5015","35125","4072","19215","2403","183385","7394","159082","7178","3610","1109","9460","1517","10511","1837","722","369","7209","1347","19469","2348","32947","3573","201154","7942","136574","7464","618147","14332"
"0400000US49","Utah","1435308","10825","1245913","11696","1088520","12079","157393","8229","117323","6989","23229","2522","8392","1795","6541","1920","1908","533","39200","4513","23769","3855","3701","961","3532","962","7881","1533","317","262","580","551","4851","1181","9427","1705","39435","3339","8766","1801","87136","4559"
"0400000US50","Vermont","318010","4125","265640","4724","240282","4857","25358","2500","20462","2272","3746","787","731","280","60","78","359","286","4914","1188","4463","1176","8","14","337","243","13","22","93","150","448","357","463","316","2009","709","18885","2042","3454","1098","22197","1660"
"0400000US51","Virginia","4150512","16609","3585706","17668","3192485","18613","393221","12594","294349","10925","63009","5228","17318","2810","9656","1612","8889","1780","171640","7157","75958","4861","270","177","79449","4914","15490","2007","473","285","5942","1392","6393","1357","17009","2016","108451","5673","46522","4833","208849","7168"
"0400000US53","Washington","3459806","20889","2834667","18076","2492872","17397","341795","10762","263888","9238","42926","3846","18029","2982","10012","1508","6940","1314","220132","8075","189346","7450","2459","838","7536","1660","10448","1619","10343","1566","2955","1018","10626","1599","29833","2674","129410","7654","29088","3132","203095","7849"
"0400000US54","West Virginia","725750","8853","659065","8951","591965","9074","67100","4481","54837","4317","7694","1701","3368","945","693","430","508","335","7880","1636","6959","1503","0","193","260","227","551","349","110","175","0","193","227","164","802","357","23035","2758","5830","1143","28911","3151"
"0400000US55","Wisconsin","2916599","13314","2593202","12890","2353462","14618","239740","6801","190747","5538","29244","2610","10376","1634","6490","1456","2883","647","50825","3370","48855","3304","102","135","222","150","1476","546","170","173","3057","824","5108","890","20507","2334","88382","4573","18006","1884","137512","5466"
"0400000US56","Wyoming","284386","4677","246716","4656","221126","5287","25590","2462","17938","2132","4957","1193","1384","580","1060","782","251","213","4322","1603","4223","1592","36","58","0","197","0","197","63","134","136","202","399","321","1746","730","13105","1912","1484","553","16478","2466"
"0400000US72","Puerto Rico","1024738","12938","931304","13756","844468","13368","86836","5684","66069","5059","13550","2080","3902","1113","1570","734","1745","781","18948","2233","7297","1424","6881","1456","3778","769","66","108","926","620","781","525","1426","764","2457","881","31596","3003","13542","1615","24684","2593"
"0400000US01","Alabama","2053191","15319","1933226","16666","1768180","17016","165046","7290","130230","6802","20535","2377","6559","1298","4968","1740","2754","830","6334","1398","6121","1376","123","168","90","117","0","195","0","195","1436","997","2425","943","2110","812","23875","2466","15204","2048","68581","5449"
"0400000US02","Alaska","362804","5688","294750","5370","250492","6226","44258","4217","33031","3351","6076","1917","3517","1599","815","515","819","346","4381","1226","4167","1212","0","155","31","66","8","14","175","159","769","428","212","165","3600","1075","27628","2231","12692","1525","18772","2415"
"0400000US04","Arizona","2992943","17571","2618160","17881","2289515","20996","328645","11547","253219","8850","45869","5019","14742","2729","11055","2049","3760","1095","55372","4393","51478","4181","1962","867","959","553","891","519","82","100","3236","905","11036","1870","24869","2242","54823","3832","35565","3355","189882","7571"
"0400000US05","Arkansas","1264585","11936","1179491","12220","1050898","12981","128593","5740","97030","6200","18408","2765","8268","1479","2629","994","2258","747","4247","1092","3918","1021","145","236","0","197","88","126","96","144","1379","738","2555","938","1706","562","25456","3004","9242","1504","40509","3651"
"0400000US06","California","17926224","42991","15032719","43448","13186177","48661","1846542","28775","1366789","21423","277050","11655","109717","7120","55328","4208","37658","3278","910353","16641","587852","14163","21616","2904","209676","7870","80978","5185","10231","1637","21175","2746","56885","3821","184582","8233","481638","10755","194322","8977","1044550","19991"
"0400000US08","Colorado","2810263","16029","2359786","16294","2107958","16210","251828","11216","189119","9754","40011","3569","13407","2632","6036","1506","3255","921","81991","5174","62460","4719","3260","1006","10842","1323","4897","1192","532","327","1539","787","4005","881","30609","2933","84470","5576","24536","3005","223327","7563"
"0400000US09","Connecticut","1784936","11944","1533454","12805","1387240","13404","146214","7032","118514","6141","16587","2608","4709","1333","4648","1253","1756","701","88162","5408","48296","4252","283","246","2060","705","37366","3209","157","145","1963","819","1291","642","5330","1393","48896","4205","12709","2020","93131","4838"
"0400000US10","Delaware","439253","7146","395271","6687","355814","7471","39457","3929","31154","3389","5122","1399","1696","822","556","346","929","601","11758","2172","10429","2131","86","141","348","384","875","477","20","43","0","193","675","354","1328","691","8167","1771","2392","839","19662","2352"
"0400000US11","District of Columbia","362204","5623","138000","6307","119642","5857","18358","2671","12788","2037","3908","1151","1454","672","208","180","0","203","130451","5419","52279","3848","791","483","76152","4419","1198","502","31","52","2327","717","741","414","16647","1823","49514","3476","2763","823","21761","2600"
"0400000US01","Alabama","2053191","15319","1933226","16666","1768180","17016","165046","7290","130230","6802","20535","2377","6559","1298","4968","1740","2754","830","6334","1398","6121","1376","123","168","90","117","0","195","0","195","1436","997","2425","943","2110","812","23875","2466","15204","2048","68581","5449"
