"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M"
"0400000US18","Indiana","3063590","16142","2809492","17189","2545272","17562","264220","10374","211147","9049","29719","2940","10433","1512","7281","1348","5640","1165","33240","3130","25692","2586","658","501","1971","813","4679","1063","240","197","1176","504","4245","884","14426","2076","69969","4347","21874","2614","109168","4985"
"0400000US19","Iowa","1574828","10754","1410780","11334","1274961","11457","135819","5647","103474","4875","18009","2380","7367","1417","4374","1330","2595","967","21648","2568","21230","2588","119","116","0","155","150","138","149","142","1349","495","2680","701","9100","1398","54044","3415","10979","1636","64248","3432"
"0400000US20","Kansas","1413917","10989","1293653","11855","1168154","12818","125499","5275","94777","4376","17892","2253","6961","1299","4488","935","1381","565","8983","1772","8654","1762","53","44","95","102","0","168","181","153","929","461","1854","522","4306","1167","32791","2751","11973","1574","59428","3100"
"0400000US21","Kentucky","1898550","13609","1744081","15305","1559409","14460","184672","7472","148452","7459","22762","2376","8117","1639","3947","1303","1394","668","21727","2376","21358","2352","85","110","7","13","162","188","115","141","467","303","1166","515","3730","982","46953","3182","20687","2387","59739","4095"
"0400000US22","Louisiana","2014335","15678","1849208","16173","1667940","16472","181268","9554","132195","7456","31123","3939","9936","1934","5295","1494","2719","896","29758","3245","27606","3105","1589","578","63","78","356","349","144","126","1240","600","2707","710","11118","1749","41099","3957","22347","2660","56858","4390"
"0400000US23","Maine","636271","7794","562142","7699","506801","8045","55341","3938","43697","3612","6554","1207","2008","749","1392","700","1690","614","4045","1122","3716","1090","0","163","27","33","154","184","148","128","1064","488","935","294","2022","867","24332","2464","5243","1408","36488","3120"
"0400000US24","Maryland","3001281","15500","2479929","18327","2214171","19068","265758","10251","205074","8889","36174","3122","12700","2081","7779","1803","4031","924","271533","9922","127020","8158","1607","696","122836","5576","19549","2190","521","296","8329","1752","2379","674","9041","1484","77065","4640","21030","2725","131975","6166"
"0400000US25","Massachusetts","3450540","17241","2677940","18789","2421011","19995","256929","9951","204316","8185","32580","4086","10053","1846","4443","1465","5537","1129","364059","8727","124807","6875","7070","1416","169784","7137","58873","3442","3525","830","6318","1331","4490","1300","27201","2910","173988","6507","32512","3151","164032","6622"
"0400000US26","Michigan","4420474","17121","4043193","19453","3659421","20300","383772","10297","304208","8439","50276","3954","16793","2073","8179","1220","4316","846","58866","4777","56752","4634","815","393","614","348","208","145","477","298","3691","915","3828","924","19535","2211","102456","4248","30067","2611","158838","6080"
"0400000US27","Minnesota","2861003","10449","2473421","11823","2235350","12363","238071","7337","181848","6705","34299","2879","13110","1903","5483","1052","3331","941","103498","4522","93881","4341","1816","558","5105","1172","2294","612","402","217","2151","716","4595","797","24702","2134","77518","3698","17763","2176","157355","5052"
"0400000US28","Mississippi","1193907","9743","1129444","10151","1019853","10742","109591","5894","84324","5248","16586","2085","3546","933","2724","907","2411","849","3834","994","3791","996","43","68","0","207","0","207","0","207","217","198","843","523","1876","872","17702","2236","14876","2324","25115","2892"
"0400000US29","Missouri","2852887","17099","2582076","17744","2333610","18654","248466","8039","194092","6720","31323","2942","14833","2763","5046","1190","3172","845","44505","4142","40807","3955","444","361","2510","737","569","345","175","144","2442","935","3449","994","5927","1250","53818","3653","24140","2787","136530","5876"
"0400000US30","Montana","484043","6706","410997","6594","360669","6094","50328","3828","39016","3437","6212","1093","3544","882","1212","453","344","272","3774","1248","3368","1170","59","101","0","165","0","165","347","291","433","434","1119","545","7876","1657","27183","2425","3552","802","29109","2309"
"0400000US31","Nebraska","974005","7429","885497","7748","798234","8813","87263","4664","67331","4512","11823","1769","4722","1173","2399","819","988","467","7565","1325","7180","1324","146","181","192","161","28","46","19","23","614","356","1395","579","4733","881","27685","2105","8187","1658","38329","2511"
"0400000US32","Nevada","1314988","10998","1161455","12430","1023007","11781","138448","7209","104494","6345","19824","3128","7100","1635","5040","1294","1990","693","48883","4396","48009","4319","576","834","242","215","24","38","32","54","298","244","4295","833","5926","1379","28644","2590","17382","2967","48105","3466"
"0400000US33","New Hampshire","696314","7781","616917","7999","564577","8295","52340","4246","41685","3508","8155","1750","2012","800","301","254","187","119","6198","1426","4788","1228","14","22","188","157","1080","551","128","147","344","257","1281","510","1995","794","19112","2136","5043","1283","45424","3300"
"0400000US34","New Jersey","4285182","19837","3398378","22604","3078089","24289","320289","12122","229884","8664","47221","4833","21771","3130","12964","3011","8449","1998","497417","9833","278909","9175","3201","907","82714","3601","121067","5334","11526","1620","10378","1792","2439","725","13249","1791","140033","7905","48235","4062","175053","6184"
"0400000US35","New Mexico","877360","12516","793207","12721","713810","12964","79397","5184","59883","5117","9750","1619","4696","1303","3669","1426","1399","834","8091","1497","6866","1293","178","197","94","157","953","531","0","193","93","93","1745","653","5327","1132","20033","2441","6588","1696","42276","3309"
"0400000US36","New York","9276438","30728","5501384","29957","4890301","27166","611083","15948","471514","13747","76596","4232","35521","4001","16667","2371","10785","1653","2650013","24070","558101","12750","9083","2501","1798229","21025","271421","7658","13179","1917","55816","5929","6118","1116","61618","4656","583151","15877","50693","4883","367645","11384"
"0400000US37","North Carolina","4524800","20892","4109393","22794","3683161","24206","426232","12153","327185","11115","57063","4960","19655","2991","13795","2576","8534","1423","50306","4552","45173","4624","1041","788","2015","592","1738","801","339","228","2344","777","6570","1313","10219","1767","79234","4547","39190","3635","227544","8563"
"0400000US38","North Dakota","404165","4815","365990","4898","331218","5592","34772","3257","25658","3079","5082","1115","2498","772","938","389","596","321","1497","602","1383","582","0","151","101","129","0","151","13","22","300","233","438","208","878","361","15532","1660","1427","423","18103","1810"
"0400000US39","Ohio","5381435","19529","4897312","22221","4478867","24420","418445","11992","335132","11114","45319","3380","17784","2312","11977","1742","8233","1232","95698","5385","91645","5266","1064","414","1820","493","709","295","460","237","3463","781","3972","743","14753","2176","127226","4957","38591","3445","200420","7634"
"0400000US40","Oklahoma","1739806","10145","1613058","10882","1435337","10731","177721","6824","137775","5418","23423","2941","8937","1739","5704","1094","1882","707","6912","1202","6164","1104","146","146","228","293","46","78","328","264","1541","678","3258","775","3949","871","30382","2608","15474","1774","65232","3392"
"0400000US41","Oregon","1839706","12827","1498350","14679","1309993","15069","188357","8843","153765","7786","22235","2983","7214","1649","2705","1076","2438","922","89224","5239","70023","4531","7578","1664","8212","1526","3129","853","282","211","1259","536","5245","888","46832","3180","69658","4407","12654","2023","116484","6214"
"0400000US42","Pennsylvania","5977629","23308","5074697","23793","4563666","22097","511031","10773","401439","10101","61088","3388","25733","2083","12485","1893","10286","1642","338631","10118","231403","9158","7399","1304","41129","3105","58015","4133","685","445","4912","966","6208","910","29661","2762","232461","7279","39009","3357","252050","7598"
"0400000US44","Rhode Island","509823","7391","451906","7282","402631","6869","49275","4373","40335","4058","5298","1179","1064","520","1201","749","1377","504","14844","2395","11728","2183","0","206","430","329","2647","799","39","65","654","742","488","253","1969","746","18987","2316","4047","1318","16928","2204"
"0400000US45","South Carolina","2145374","17340","1979090","18219","1780011","18960","199079","8310","157026","7685","26959","3103","9957","2049","3273","964","1864","720","10895","1694","9652","1591","0","203","989","462","193","193","61","76","1775","676","2645","831","6136","1374","43809","3049","20318","3282","80706","4303"
"0400000US46","South Dakota","430868","5925","383195","5830","347078","5922","36117","2624","25213","2573","7388","1423","1620","576","1311","533","585","379","3455","1138","3308","1125","61","65","86","140","0","151","0","151","20","35","701","364","2413","786","13448","1525","2666","762","24970","2293"
"0400000US47","Tennessee","2954054","18108","2743054","18442","2478421","20665","264633","10986","204336","9258","40357","4402","11406","2352","4910","1546","3624","1100","24614","2922","22976","2801","324","270","344","246","742","444","228","191","1768","951","3409","1039","2646","702","36170","3054","30996","3726","111397","5794"
"0400000US48","Texas","12556719","35437","11422701","39230","10145748","41732","1276953","24814","955877","22963","192583","8459","74192","6159","37753","4165","16548","2564","189234","7256","165694","7032","2223","970","9631","1610","10470","1596","1216","624","5283","1377","19120","2619","30745","2956","195341","9305","145346","6851","548949","12907"
"0400000US49","Utah","1394977","12250","1214192","12571","1057690","12530","156502","7281","117127","6573","20908","2804","10507","2044","5313","1115","2647","705","37327","3871","23744","3075","2512","1094","2546","743","8428","1600","97","165","783","769","4723","1017","13713","1888","38820","3977","8042","1470","77377","4490"
"0400000US50","Vermont","320350","4069","272730","4342","246467","4219","26263","2394","21496","2026","3028","854","884","383","482","297","373","254","4073","795","3748","791","118","140","137","112","56","57","14","23","181","190","438","217","2425","686","18611","1945","2324","635","19568","1772"
"0400000US51","Virginia","4116194","17553","3564834","18186","3190412","19380","374422","12047","279058","10184","57388","4994","18351","2584","10791","1829","8834","1382","194457","6908","90228","5588","641","416","87470","4001","15860","1734","258","229","7422","2048","5083","1071","16904","2083","96587","5926","40088","3483","190819","7001"
"0400000US53","Washington","3370945","18724","2772510","17241","2441853","17998","330657","11075","250122","9485","43342","4726","15730","2295","11407","1758","10056","1602","210545","7468","184245","6881","1250","853","4362","1259","9184","1495","11504","1626","1680","831","12887","1793","32853","3114","123485","6135","26552","2688","190433","8659"
"0400000US54","West Virginia","721699","8469","659957","8440","597203","7904","62754","3699","52223","3367","6670","1083","2396","874","845","421","620","310","7677","1530","6256","1419","98","117","93","100","1230","525","0","189","1269","702","697","434","1137","489","19763","2351","7751","1454","23448","2299"
"0400000US55","Wisconsin","2912061","11431","2595255","12337","2365593","13673","229662","6860","179219","6270","28776","2366","11756","2101","6124","1288","3787","951","55722","3422","53532","3273","47","66","561","283","1189","550","393","268","2282","748","6683","1131","23830","2689","92030","4339","17250","2078","119009","4725"
"0400000US56","Wyoming","289163","5043","252511","5209","223552","5346","28959","2606","21980","2347","4089","1011","2262","798","478","325","150","128","6353","1529","6353","1529","0","192","0","192","0","192","0","192","67","117","667","459","1784","591","13285","2324","2360","767","12136","2070"
"0400000US72","Puerto Rico","999029","11178","907339","12367","821784","11840","85555","5047","64466","4566","13211","2212","4626","1387","1804","881","1448","571","19081","2218","7462","1465","6931","1229","4097","887","48","79","543","437","325","218","777","413","2120","985","30421","2843","17066","2673","21900","3156"
"0400000US01","Alabama","2011723","14261","1900724","15679","1719972","17414","180752","8814","139697","8298","25183","3381","9855","1707","3814","1111","2203","757","6066","1497","5703","1422","46","73","173","297","81","128","63","102","548","404","1785","554","1753","601","22130","2955","14960","2190","63757","4204"
