"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M"
"0400000US41","Oregon","1779891","13638","1446460","13676","1254586","12908","191874","8619","152873","7888","22626","3135","8071","2101","5039","1032","3265","1084","82817","4392","64989","4106","7831","1732","7623","1545","2156","819","218","221","838","555","6586","1361","45745","3670","70615","4820","13762","1737","113068","5768"
"0400000US42","Pennsylvania","5930486","23224","5036657","24558","4530736","27625","505921","13606","390968","10096","64647","5198","25299","3253","15344","3214","9663","1402","340499","11144","227243","9440","8636","1651","45800","4035","58387","3841","433","274","3590","781","6608","1022","28664","3026","229204","9583","41811","3739","243453","7418"
"0400000US44","Rhode Island","505224","6803","443185","7322","405692","7911","37493","3542","28316","3034","4525","1130","2971","1166","926","471","755","478","15219","1967","11623","1842","53","119","118","119","3268","699","157","202","111","143","318","237","2625","778","19942","2000","4522","1164","19302","2118"
"0400000US45","South Carolina","2117951","15116","1948412","15833","1751491","16620","196921","7615","152405","7220","27641","3820","8708","2370","4486","1354","3681","1173","15263","2474","14118","2296","219","256","306","235","176","201","444","431","1526","524","3129","791","6741","1361","46514","3079","23642","2224","72724","4496"
"0400000US46","South Dakota","435818","4863","384898","4997","344991","5692","39907","3556","30261","3316","5689","1219","1766","792","1644","888","547","430","2377","986","2236","963","0","151","131","201","0","151","10","20","263","217","679","529","1929","697","18453","2240","3100","719","24119","2133"
"0400000US47","Tennessee","2865341","17158","2654755","18699","2389964","19858","264791","9698","206759","9493","36843","3689","13011","2210","5386","1428","2792","794","24552","2744","23649","2782","0","198","182","176","645","376","76","93","954","423","3948","930","4196","1101","42735","3978","28339","3367","105862","4500"
"0400000US48","Texas","12275962","34820","11170087","37163","9869007","39911","1301080","24028","975288","22012","197040","9294","75246","5401","35687","3820","17819","2685","197216","8970","174034","8291","2778","1111","8032","1499","11774","2104","598","305","5188","1275","23907","2385","33738","3579","192370","6462","159119","7262","494337","12488"
"0400000US49","Utah","1345675","8238","1182618","9900","1023289","11048","159329","7211","117911","6411","23898","2853","9592","1796","5528","1381","2400","628","33991","3112","21173","2355","3093","983","3400","816","6258","951","67","80","69","84","4485","1004","10071","1617","31770","2964","8925","1333","73746","3681"
"0400000US50","Vermont","317172","4692","269800","4898","242073","4479","27727","2399","23046","2142","3112","868","1053","409","225","200","291","177","3585","789","3397","740","0","147","108","142","25","29","55","94","23","41","208","150","1921","631","17236","2090","1732","509","22667","2115"
"0400000US51","Virginia","4063553","17597","3536746","18240","3158348","20246","378398","11148","283006","9070","64672","4463","13705","2018","8662","1827","8353","1677","191066","7067","89847","5478","559","312","85634","4773","14130","1673","896","426","4253","1170","6450","1285","17677","2240","91217","6140","38873","3483","177271","5789"
"0400000US53","Washington","3309730","16792","2730291","17233","2394643","16522","335648","9301","258730","8095","38692","3415","16137","2469","11304","2609","10785","1571","209906","7428","188004","7109","884","465","3368","902","8229","1470","9421","1478","1746","680","12332","1810","32712","3105","115552","6603","26365","2799","180826","7468"
"0400000US54","West Virginia","732360","9105","678883","10138","607615","9203","71268","4294","58156","4193","9496","1594","1787","649","565","329","1264","545","5410","1198","3970","1048","97","155","213","158","1130","482","0","187","261","174","320","257","1936","880","21210","2234","5784","1156","18556","2186"
"0400000US55","Wisconsin","2869683","11821","2555296","13754","2320974","15285","234322","7070","186071","6683","31279","2157","8778","1437","5201","955","2993","628","54465","3803","52453","3773","452","320","446","339","908","387","206","156","2726","706","6172","1078","22750","2547","92497","4033","18831","1539","116946","4397"
"0400000US56","Wyoming","296201","4351","260160","4993","227488","5284","32672","3007","21926","2544","6309","1369","2680","928","1415","841","342","242","4783","1321","4633","1293","0","190","150","247","0","190","0","190","48","90","872","422","2785","790","10568","1930","2769","943","14216","2105"
"0400000US72","Puerto Rico","1010328","12072","905793","12092","813825","11936","91968","5563","70506","5140","14235","1713","4121","1172","2149","993","957","520","27409","2527","11878","1544","9619","1497","5628","1046","0","220","284","216","624","325","1910","772","2238","701","36960","3229","16662","2090","18732","2159"
"0400000US01","Alabama","2007426","13350","1896105","13284","1724178","15545","171927","8594","135747","7189","22188","3155","6827","1459","4646","1519","2519","967","8276","1749","7257","1617","94","172","69","108","130","158","726","684","250","202","3126","1063","3406","1293","22961","2749","16069","2188","57233","3661"
