"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M"
"0400000US48","Texas","13337175","36929","12065524","40138","10764273","43920","1301251","24089","966199","21532","205773","9987","72913","6297","38643","4170","17723","2852","176785","10335","150427","9761","3347","1142","9381","1722","12084","2142","1546","824","13348","2372","16197","2133","31153","3415","195470","8255","145540","7933","693158","15621"
"0400000US24","Maryland","3066434","16893","2550480","19507","2279787","18034","270693","9150","206072","7551","36146","3928","14189","2387","9822","1762","4464","1004","242247","8449","114211","6505","1866","934","103933","6040","21548","2793","689","445","9978","2121","1934","746","10538","1493","64267","4378","28007","3322","158983","6713"
"0400000US12","Florida","9608687","39767","8496144","40942","7596575","41935","899569","20362","680401","16866","126923","7510","48466","5741","25890","4376","17889","3007","158654","9237","139148","8666","1588","842","10157","2032","6812","1929","949","515","28167","3719","23110","2636","59111","6765","130643","8309","116162","6839","596696","16207"
"0400000US25","Massachusetts","3558966","17556","2747508","18576","2482764","20585","264744","9523","201656","8695","36112","4010","15735","2594","6670","1600","4571","1160","363460","10556","110613","6884","4819","1096","179000","7440","65000","4346","4028","902","11343","1621","1391","715","31876","3499","181070","6253","33770","3430","188548","6765"
"0400000US11","District of Columbia","378255","5717","148701","6338","129349","6208","19352","2740","14585","2753","2010","696","1271","662","727","393","759","555","130216","5441","47424","4201","368","351","81620","4532","652","282","152","249","4286","862","428","288","16175","2095","50327","3557","4923","1186","23199","2792"
"0400000US49","Utah","1514189","9944","1315578","10950","1146991","10512","168587","8117","127486","6679","23566","3350","10689","2163","3728","1128","3118","1048","32863","3238","20179","2821","3611","1143","3274","1128","5789","1098","10","17","813","371","3524","964","10372","1961","36626","3319","10134","1890","104279","4526"
"0400000US36","New York","9310791","27288","5526659","31697","4940096","32246","586563","13556","438989","11492","80213","5967","33650","3373","20020","2577","13691","1929","2607925","27038","501196","14755","11982","3542","1813297","21147","266489","9116","14961","1983","65764","5268","6811","1190","67910","4367","555976","12890","58670","5000","421076","11063"
"0400000US34","New Jersey","4397527","21272","3475992","20225","3115777","21792","360215","12708","258666","11295","54079","4969","23571","3242","13628","2100","10271","1873","514636","12996","261269","9772","3609","1144","101066","5554","136260","6582","12432","1760","24964","4086","1530","653","11297","1828","112666","6571","51272","5397","205170","8390"
"0400000US39","Ohio","5524421","21910","5004846","22915","4550274","24078","454572","14129","351216","13094","59075","5023","22446","2588","13380","2005","8455","1409","87413","5700","82442","5289","1665","655","2012","653","314","212","980","644","7282","1724","3947","916","17245","2148","121772","7032","38602","3354","243314","7111"
"0400000US29","Missouri","2890814","15203","2621078","15761","2377360","16414","243718","8480","192335","8078","27482","2726","12959","2426","6293","1668","4649","1260","37161","3777","33179","3640","579","305","2523","735","561","341","319","259","4165","1294","2781","871","6382","1221","59060","3854","21845","2475","138342","5340"
"0400000US42","Pennsylvania","6136003","21138","5156081","22493","4637243","23632","518838","11905","403987","10547","64352","4620","26240","2877","14642","1992","9617","1397","353633","10282","233527","8313","7326","1302","49384","4250","62521","4575","875","578","10810","2337","4985","1065","26470","2864","216820","8131","51882","4517","315322","8926"
"0400000US26","Michigan","4615506","17791","4196504","18499","3784352","20304","412152","10671","316627","9135","54314","3813","24695","2994","11882","1873","4634","1009","62919","4443","60461","4369","538","491","1198","656","351","298","371","235","7095","1659","4886","965","19400","2344","104812","4905","30235","3154","189655","6517"
"0400000US31","Nebraska","986223","7875","895390","8349","809453","8960","85937","4682","64319","3925","11977","1566","5975","1353","2953","940","713","297","5579","1289","5203","1305","339","358","16","30","10","18","11","21","636","390","936","410","3183","829","24350","2121","5884","1194","50265","3065"
"0400000US16","Idaho","794523","8985","704366","9198","633347","9296","71019","5841","51285","4802","11255","2082","5666","1919","2047","860","766","455","6348","1140","6186","1154","72","89","0","204","0","204","90","143","685","452","1618","652","6017","1305","19701","2587","6447","1167","49341","3993"
"0400000US35","New Mexico","875031","9789","791753","10227","694145","11247","97608","6567","70168","5812","16255","2411","5129","1324","4254","2265","1802","657","9533","2329","8713","2243","77","133","0","201","560","330","183","175","520","349","1419","522","5001","1353","15686","2192","6496","1384","44623","3803"
"0400000US15","Hawaii","707479","7166","580261","8233","476117","8719","104144","6118","76596","5401","18895","2550","4452","1098","3329","963","872","606","40582","3679","40380","3681","111","139","21","35","59","73","11","20","724","427","3228","897","4631","1165","25879","2751","14241","2179","37933","3530"
"0400000US46","South Dakota","448044","5861","402558","6473","363161","6314","39397","3821","28236","3279","6457","1976","2783","1061","1570","686","351","268","1100","608","1100","608","0","163","0","163","0","163","0","163","567","336","792","440","1247","596","12744","1782","1439","477","27597","2410"
"0400000US53","Washington","3659614","20830","2954265","22247","2597102","20518","357163","12699","275323","10862","43695","4095","16371","2411","15243","2145","6531","1192","255079","9248","215081","9166","2358","1231","14311","2068","12175","1791","11154","1859","6448","1650","8852","1427","33161","3399","134410","6692","28717","3289","238682","9226"
"0400000US44","Rhode Island","519921","7941","465031","8209","422704","7536","42327","4154","33236","3702","6008","1599","1242","768","1014","677","827","404","11651","2658","8403","2466","0","220","559","365","2689","812","0","220","1504","1570","0","220","1390","579","17903","2560","3221","1012","19221","2267"
"0400000US04","Arizona","3174586","19693","2765871","21181","2417249","21425","348622","10846","267608","10290","51481","4844","15854","1990","9629","1759","4050","1254","53718","5078","48412","4998","2369","1131","1653","614","943","633","341","446","9076","1842","10256","1757","25591","2850","55276","4656","40105","3289","214693","9934"
"0400000US47","Tennessee","3092819","19564","2846602","21183","2569224","20451","277378","11073","206812","9127","43633","4952","15907","2778","6572","1467","4454","1305","19267","2494","17204","2311","292","188","187","235","1341","753","243","319","2703","1119","2091","573","4312","1106","40058","4150","30949","3535","146837","7186"
"0400000US20","Kansas","1434639","10721","1309958","11322","1176517","12444","133441","6147","98690","5400","22669","2928","5463","1275","4270","1269","2349","603","6819","1695","6040","1561","102","165","171","159","78","89","428","352","1460","777","2327","698","4247","975","31124","2702","10449","1812","68255","3491"
"0400000US08","Colorado","2963212","17754","2473696","18611","2220259","19615","253437","10333","193983","8448","39367","4508","12839","1847","4946","1408","2302","759","81665","5061","59080","4866","2914","1056","12109","1563","7522","1674","40","64","3033","934","3910","1034","35593","3059","88231","5517","23564","2999","253520","8712"
"0400000US18","Indiana","3175022","18082","2913921","19505","2631206","20103","282715","9460","218510","8965","35905","3335","13259","2495","9843","1565","5198","1439","29453","3251","22332","2682","465","432","1293","671","4789","948","574","358","4755","1354","3167","1123","11572","1959","61795","3677","28074","2822","122285","5492"
"0400000US21","Kentucky","1964958","15267","1802934","15931","1618938","17895","183996","8639","146555","7365","21074","2563","8309","1758","4618","1263","3440","1092","19302","2508","19048","2513","245","178","0","197","0","197","9","17","1366","584","1399","582","2413","754","38690","3237","19090","2415","79764","4166"
"0400000US22","Louisiana","1993979","18692","1829523","18086","1650009","17792","179514","8760","131950","7498","26487","3229","11662","2703","5135","1295","4280","1264","23178","2801","20997","2828","1538","566","470","360","30","52","143","157","3297","1287","1500","715","10690","1745","35902","3979","22957","3602","66932","4870"
"0400000US17","Illinois","6191586","23155","5011077","26982","4500138","25050","510939","14700","395257","12896","70711","5107","25508","2636","11391","1787","8072","1805","582223","14511","223209","10120","2713","879","208693","7462","146970","6772","638","575","16646","2481","4859","1111","39072","3615","171445","6897","47671","3804","318593","9126"
"0400000US19","Iowa","1588720","10465","1424909","11342","1295893","11943","129016","5522","100329","4890","17071","1767","6396","1159","3158","823","2062","1003","16184","2444","15643","2396","213","183","150","155","0","163","178","200","1132","507","2107","627","6300","1270","47472","3543","9310","1440","81306","3953"
"0400000US33","New Hampshire","713985","7645","629792","7875","576686","8294","53106","4840","40741","3838","5797","1668","3361","1275","2029","1354","1178","636","6431","1731","5001","1618","438","519","390","289","508","278","94","113","888","477","634","302","1847","708","18327","2604","7080","1459","48986","3627"
"0400000US05","Arkansas","1301150","12475","1210850","13034","1075012","12188","135838","6972","102551","6461","19174","2413","7359","1477","3664","1672","3090","866","5009","1346","4685","1245","0","201","212","265","13","27","99","161","686","579","1210","520","2278","805","20052","2460","12299","2221","48766","4552"
"0400000US10","Delaware","452707","6902","401553","7394","360283","7081","41270","3928","31255","3421","4596","1305","1942","944","2991","1587","486","297","9756","1642","7534","1436","80","137","614","611","1528","654","0","200","728","493","507","359","1262","654","10720","1634","2442","675","25739","2523"
"0400000US27","Minnesota","2922866","12444","2516294","13763","2270810","14538","245484","7133","185209","6577","34398","3084","15761","2335","6564","1187","3552","1327","103737","5511","93177","5299","1619","597","4859","1324","3749","1035","333","210","3627","1282","4033","879","18674","2149","80543","4347","18253","1725","177705","5568"
"0400000US30","Montana","514776","6490","434218","6753","385558","6378","48660","4115","35140","3545","7780","1851","3474","998","1132","471","1134","463","3876","1242","3876","1242","0","172","0","172","0","172","0","172","258","218","701","418","6153","1512","28187","3274","3808","971","37575","3236"
"0400000US01","Alabama","2068020","16785","1947388","16960","1784690","15695","162698","7802","127981","6969","20465","2995","8855","1982","2073","737","3324","1098","6983","1879","6841","1894","0","201","0","201","64","88","78","125","546","324","1463","564","1451","667","22416","2732","16373","2710","71400","5949"
