"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M"
"0400000US51","Virginia","3967188","18571","3460504","17915","3067222","20066","393282","10827","300403","8945","55954","4446","18799","3306","8544","1678","9582","1362","174525","6727","89456","5201","1249","705","69952","4494","13786","1924","82","80","3728","1068","6329","1325","15268","2155","87938","4176","31146","3409","187750","6797"
"0400000US53","Washington","3181100","15447","2638251","17834","2297264","17657","340987","11125","264752","9174","39241","3527","14340","2284","11805","2129","10849","2102","185379","8227","168138","8035","742","427","3022","789","5090","853","8387","1389","1555","706","12319","1950","29693","2623","113798","6414","24868","2569","175237","6460"
"0400000US54","West Virginia","733687","9255","676761","9577","599271","9193","77490","4417","64654","4160","8009","1310","2478","745","795","436","1554","627","5356","1138","4011","901","103","157","348","226","894","470","0","182","354","378","804","461","652","362","23331","2028","5258","1578","21171","2177"
"0400000US55","Wisconsin","2799940","11057","2495977","11612","2245736","12905","250241","7483","199304","6329","31784","2696","10237","1324","4530","1271","4386","650","50384","3063","49038","2963","75","77","96","118","1100","479","75","82","3733","931","10006","1349","24456","2251","91652","4065","14339","1881","109393","4430"
"0400000US56","Wyoming","285940","4681","249638","4927","216595","5203","33043","2962","23276","2344","6172","1414","2925","1220","337","278","333","273","4379","954","4342","956","0","185","0","185","37","65","0","185","40","54","588","353","3374","1362","9280","1714","2853","998","15788","1997"
"0400000US72","Puerto Rico","1053975","12607","952333","12495","849901","11254","102432","5263","78542","4677","16958","2695","4443","1093","1327","824","1162","651","27214","2819","11211","1718","10099","1833","5720","1001","88","116","96","153","954","424","1068","511","1762","682","32842","3075","16595","2514","21207","2395"
"0400000US01","Alabama","1970822","16683","1867671","17382","1680837","16054","186834","7639","140978","6786","31002","3197","7830","1568","5297","1655","1727","528","8096","1441","7771","1395","66","90","127","209","0","184","132","220","746","354","3946","981","2213","767","23578","2603","13617","1821","50955","3258"
"0400000US02","Alaska","356567","5362","283419","6300","235946","5800","47473","4331","35998","3670","6741","2334","2464","1048","1333","641","937","420","5746","1261","5367","1255","0","143","8","13","0","143","371","210","1556","518","977","542","3944","1151","26338","2408","14688","1947","19899","2496"
"0400000US04","Arizona","2721795","15551","2388640","16231","2088074","16942","300566","9972","232116","8364","40080","3861","16109","2679","6796","1241","5465","1158","54614","4654","51554","4625","1104","534","1313","875","600","366","43","70","1840","674","14280","1862","24618","2965","54884","4154","34615","3111","148304","6579"
"0400000US05","Arkansas","1233150","10763","1151867","10846","1013982","10229","137885","6996","105091","6141","20893","2414","6070","1521","3347","908","2484","898","5748","1345","5642","1334","106","176","0","184","0","184","0","184","783","652","3149","736","964","335","20051","2278","7921","1274","42667","3540"
"0400000US01","Alabama","1970822","16683","1867671","17382","1680837","16054","186834","7639","140978","6786","31002","3197","7830","1568","5297","1655","1727","528","8096","1441","7771","1395","66","90","127","209","0","184","132","220","746","354","3946","981","2213","767","23578","2603","13617","1821","50955","3258"
